ccu_code,regime,mapping_code,candidate_rank,hs6_code,national_tariff_code,tariff_description,duty_rate,sst_rate,verification_status,effective_from,effective_to,source_code,locator_type,locator_value
CCU-REAR-VIEW-MIRROR,RCEP,MAP-MY-RCEP-2026-REAR-VIEW-MIRROR-7009100000,1,700910,7009100000,- Rear-view mirrors for vehicles,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-700910-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=700910; find_item=yes
CCU-ROAD-WHEEL,ACFTA,MAP-MY-ACFTA-2026-CCU-ROAD-WHEEL-8708702200,1,870870,8708702200,Wheels fitted with tyres - for vehicles of heading 87.03,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870870-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 870870; RATE_2026
CCU-ROAD-WHEEL,ACFTA,MAP-MY-ACFTA-2026-CCU-ROAD-WHEEL-8708703200,1,870870,8708703200,Wheels not fitted with tyres - for vehicles of heading 87.03,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870870-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 870870; RATE_2026
CCU-ROAD-WHEEL,MFN,MAP-MY-MFN-CCU-ROAD-WHEEL-8708702200-R1,1,870870,8708702200,Wheels fitted with tyres - for vehicles of heading 87.03,0.30000000,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1248-1249, heading 8708.70"
CCU-ROAD-WHEEL,MFN,MAP-MY-MFN-CCU-ROAD-WHEEL-8708703200-R1,1,870870,8708703200,Wheels not fitted with tyres - for vehicles of heading 87.03,0.30000000,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1248-1249, heading 8708.70"
CCU-ROAD-WHEEL,RCEP,MAP-MY-RCEP-2026-CCU-ROAD-WHEEL-8708702200,1,870870,8708702200,Wheels fitted with tyres - for vehicles of heading 87.03,0.27300000,,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870870-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 870870; RATE_2026
CCU-ROAD-WHEEL,RCEP,MAP-MY-RCEP-2026-CCU-ROAD-WHEEL-8708703200,1,870870,8708703200,Wheels not fitted with tyres - for vehicles of heading 87.03,0.27300000,,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870870-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 870870; RATE_2026
CCU-SAFETY-AIRBAG,ACFTA,MAP-MY-ACFTA-2026-SAFETY-AIRBAG-8708951000,1,870895,8708951000,- - - Safety airbags with inflater system,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870895-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870895; find_item=yes
CCU-SAFETY-AIRBAG,ACFTA,MAP-MY-ACFTA-2026-SAFETY-AIRBAG-8708959000,1,870895,8708959000,- - - Parts,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870895-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870895; find_item=yes
CCU-SAFETY-AIRBAG,MFN,MAP-MY-PDK2025-MFN-8708951000,1,870895,8708951000,Safety airbags with inflater system,0.30000000,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-870895-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870895; find_item=yes
CCU-SAFETY-AIRBAG,MFN,MAP-MY-PDK2025-MFN-8708959000,1,870895,8708959000,Parts of safety airbags,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870895-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870895; find_item=yes
CCU-SAFETY-AIRBAG,RCEP,MAP-MY-RCEP-2026-SAFETY-AIRBAG-8708951000,1,870895,8708951000,- - - Safety airbags with inflater system,0.27300000,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870895-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870895; find_item=yes
CCU-SAFETY-AIRBAG,RCEP,MAP-MY-RCEP-2026-SAFETY-AIRBAG-8708959000,1,870895,8708959000,- - - Parts,0.27300000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870895-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870895; find_item=yes
CCU-SAFETY-SEAT-BELT,ACFTA,MAP-MY-ACFTA-2026-SAFETY-SEAT-BELT-8708210000,1,870821,8708210000,- - Safety seat belts,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870821-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870821; find_item=yes
CCU-SAFETY-SEAT-BELT,MFN,MAP-MY-PDK2025-MFN-8708210000,1,870821,8708210000,Safety seat belts,0.30000000,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-870821-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870821; find_item=yes
CCU-SAFETY-SEAT-BELT,RCEP,MAP-MY-RCEP-2026-SAFETY-SEAT-BELT-8708210000,1,870821,8708210000,- - Safety seat belts,0.27300000,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870821-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870821; find_item=yes
CCU-SHOCK-ABSORBER-STRUT,ACFTA,MAP-MY-ACFTA-2026-CCU-SHOCK-ABSORBER-STRUT-8708809200,1,870880,8708809200,Suspension parts - for vehicles of heading 87.03,0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870880-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 870880; RATE_2026
CCU-SHOCK-ABSORBER-STRUT,MFN,MAP-MY-MFN-CCU-SHOCK-ABSORBER-STRUT-8708809200-R1,1,870880,8708809200,Suspension parts - for vehicles of heading 87.03,0.30000000,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1249-1250, heading 8708.80"
CCU-SHOCK-ABSORBER-STRUT,RCEP,MAP-MY-RCEP-2026-CCU-SHOCK-ABSORBER-STRUT-8708809200,1,870880,8708809200,Suspension parts - for vehicles of heading 87.03,0.27300000,,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870880-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 870880; RATE_2026
CCU-SPARK-IGNITION-ENGINE,ACFTA,MAP-MY-ACFTA-2026-SPARK-IGNITION-ENGINE-8407347100,1,840734,8407347100,"- - - - - Of a cylinder capacity not exceeding 2,000 cc",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,ACFTA,MAP-MY-ACFTA-2026-SPARK-IGNITION-ENGINE-8407347200,1,840734,8407347200,"- - - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 3,000 cc",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,ACFTA,MAP-MY-ACFTA-2026-SPARK-IGNITION-ENGINE-8407347300,1,840734,8407347300,"- - - - - Of a cylinder capacity exceeding 3,000 cc",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,ACFTA,MAP-MY-ACFTA-2026-SPARK-IGNITION-ENGINE-8407349400,1,840734,8407349400,"- - - - - Of a cylinder capacity not exceeding 2,000 cc",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,ACFTA,MAP-MY-ACFTA-2026-SPARK-IGNITION-ENGINE-8407349500,1,840734,8407349500,"- - - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 3,000 cc",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,ACFTA,MAP-MY-ACFTA-2026-SPARK-IGNITION-ENGINE-8407349900,1,840734,8407349900,"- - - - - Of a cylinder capacity exceeding 3,000 cc",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,MFN,MAP-MY-PDK2025-MFN-SPARK-IGNITION-ENGINE-8407347100,1,840734,8407347100,"- - - - - Of a cylinder capacity not exceeding 2,000 cc",0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-840734-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,MFN,MAP-MY-PDK2025-MFN-SPARK-IGNITION-ENGINE-8407347200,1,840734,8407347200,"- - - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 3,000 cc",0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-840734-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,MFN,MAP-MY-PDK2025-MFN-SPARK-IGNITION-ENGINE-8407347300,1,840734,8407347300,"- - - - - Of a cylinder capacity exceeding 3,000 cc",0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-840734-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,MFN,MAP-MY-PDK2025-MFN-SPARK-IGNITION-ENGINE-8407349400,1,840734,8407349400,"- - - - - Of a cylinder capacity not exceeding 2,000 cc",0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-840734-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,MFN,MAP-MY-PDK2025-MFN-SPARK-IGNITION-ENGINE-8407349500,1,840734,8407349500,"- - - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 3,000 cc",0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-840734-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,MFN,MAP-MY-PDK2025-MFN-SPARK-IGNITION-ENGINE-8407349900,1,840734,8407349900,"- - - - - Of a cylinder capacity exceeding 3,000 cc",0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-840734-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,RCEP,MAP-MY-RCEP-2026-SPARK-IGNITION-ENGINE-8407347100,1,840734,8407347100,"- - - - - Of a cylinder capacity not exceeding 2,0",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,RCEP,MAP-MY-RCEP-2026-SPARK-IGNITION-ENGINE-8407347200,1,840734,8407347200,"- - - - - Of a cylinder capacity exceeding 2,000 c",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,RCEP,MAP-MY-RCEP-2026-SPARK-IGNITION-ENGINE-8407347300,1,840734,8407347300,"- - - - - Of a cylinder capacity exceeding 3,000 c",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,RCEP,MAP-MY-RCEP-2026-SPARK-IGNITION-ENGINE-8407349400,1,840734,8407349400,"- - - - - Of a cylinder capacity not exceeding 2,0",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,RCEP,MAP-MY-RCEP-2026-SPARK-IGNITION-ENGINE-8407349500,1,840734,8407349500,"- - - - - Of a cylinder capacity exceeding 2,000 c",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-IGNITION-ENGINE,RCEP,MAP-MY-RCEP-2026-SPARK-IGNITION-ENGINE-8407349900,1,840734,8407349900,"- - - - - Of a cylinder capacity exceeding 3,000 c",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-840734-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=840734; find_item=yes
CCU-SPARK-PLUG,ACFTA,MAP-MY-ACFTA-2026-SPARK-PLUG-8511102000,1,851110,8511102000,- - Of a kind suitable for motor vehicle engines,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-851110-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851110; find_item=yes
CCU-SPARK-PLUG,MFN,MAP-MY-PDK2025-MFN-SPARK-PLUG-8511102000,1,851110,8511102000,- - Of a kind suitable for motor vehicle engines,0.10000000,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-851110-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851110; find_item=yes
CCU-SPARK-PLUG,RCEP,MAP-MY-RCEP-2026-SPARK-PLUG-8511102000,1,851110,8511102000,- - Of a kind suitable for motor vehicle engines,0.05000000,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-851110-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851110; find_item=yes
CCU-STABILIZER-BAR,ACFTA,MAP-MY-ACFTA-2026-STABILIZER-BAR-8708801600,1,870880,8708801600,- - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-STABILIZER-BAR,ACFTA,MAP-MY-ACFTA-2026-STABILIZER-BAR-8708809200,1,870880,8708809200,- - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-STABILIZER-BAR,MFN,MAP-MY-PDK2025-MFN-STABILIZER-BAR-8708801600,1,870880,8708801600,- - - For vehicles of heading 87.03,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870880-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-STABILIZER-BAR,MFN,MAP-MY-PDK2025-MFN-STABILIZER-BAR-8708809200,1,870880,8708809200,- - - For vehicles of heading 87.03,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870880-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-STABILIZER-BAR,RCEP,MAP-MY-RCEP-2026-STABILIZER-BAR-8708801600,1,870880,8708801600,- - - For vehicles of heading 87.03,0.27300000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-STABILIZER-BAR,RCEP,MAP-MY-RCEP-2026-STABILIZER-BAR-8708809200,1,870880,8708809200,- - - For vehicles of heading 87.03,0.27300000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-STARTER-MOTOR,ACFTA,MAP-MY-ACFTA-2026-STARTER-MOTOR-8511402100,1,851140,8511402100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851140-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,ACFTA,MAP-MY-ACFTA-2026-STARTER-MOTOR-8511403200,1,851140,8511403200,"- - - For engines of vehicles of heading 87.02, 87.03 or 87.04",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851140-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,ACFTA,MAP-MY-ACFTA-2026-STARTER-MOTOR-8511409100,1,851140,8511409100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851140-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,MFN,MAP-MY-PDK2025-MFN-STARTER-MOTOR-8511402100,1,851140,8511402100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851140-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,MFN,MAP-MY-PDK2025-MFN-STARTER-MOTOR-8511403200,1,851140,8511403200,"- - - For engines of vehicles of heading 87.02, 87.03 or 87.04",0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851140-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,MFN,MAP-MY-PDK2025-MFN-STARTER-MOTOR-8511409100,1,851140,8511409100,"- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05",0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851140-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,RCEP,MAP-MY-RCEP-2026-STARTER-MOTOR-8511402100,1,851140,8511402100,"- - - For engines of vehicles of heading 87.02, 87",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851140-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,RCEP,MAP-MY-RCEP-2026-STARTER-MOTOR-8511403200,1,851140,8511403200,"- - - For engines of vehicles of heading 87.02, 87",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851140-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STARTER-MOTOR,RCEP,MAP-MY-RCEP-2026-STARTER-MOTOR-8511409100,1,851140,8511409100,"- - - For engines of vehicles of heading 87.02, 87",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851140-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851140; find_item=yes
CCU-STEERING-GEAR-COLUMN,ACFTA,MAP-MY-ACFTA-2026-CCU-STEERING-GEAR-COLUMN-8708949500,1,870894,8708949500,"Other steering wheels, columns and boxes - for vehicles of heading 87.03",0E-8,,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-870894-RATE-2026,HS_EXPLORER_RESULT,ACFTA; HS 870894; RATE_2026
CCU-STEERING-GEAR-COLUMN,MFN,MAP-MY-MFN-CCU-STEERING-GEAR-COLUMN-8708949500-R1,1,870894,8708949500,Other than steering wheels with airbag assemblies - for vehicles of heading 87.03,0.25000000,0.1,VERIFIED,2025-11-01,,SRC-MY-PDK-2025,PDF_PAGE,"First Schedule, PDF pages 1251-1252, heading 8708.94"
CCU-STEERING-GEAR-COLUMN,RCEP,MAP-MY-RCEP-2026-CCU-STEERING-GEAR-COLUMN-8708949500,1,870894,8708949500,"Other steering wheels, columns and boxes - for vehicles of heading 87.03",0.22700000,,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-870894-RATE-2026,HS_EXPLORER_RESULT,RCEP; HS 870894; RATE_2026
CCU-STEERING-WHEEL,ACFTA,MAP-MY-ACFTA-2026-STEERING-WHEEL-8708949500,1,870894,8708949500,- - - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870894-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870894; find_item=yes
CCU-STEERING-WHEEL,MFN,MAP-MY-PDK2025-MFN-STEERING-WHEEL-8708949500,1,870894,8708949500,- - - - For vehicles of heading 87.03,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870894-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870894; find_item=yes
CCU-STEERING-WHEEL,RCEP,MAP-MY-RCEP-2026-STEERING-WHEEL-8708949500,1,870894,8708949500,- - - - For vehicles of heading 87.03,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870894-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870894; find_item=yes
CCU-SUSPENSION-COIL-SPRING,ACFTA,MAP-MY-ACFTA-2026-SUSPENSION-COIL-SPRING-7320201100,1,732020,7320201100,- - - For motor vehicles,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-732020-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=732020; find_item=yes
CCU-SUSPENSION-COIL-SPRING,MFN,MAP-MY-PDK2025-MFN-SUSPENSION-COIL-SPRING-7320201100,1,732020,7320201100,- - - For motor vehicles,0.05000000,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-732020-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=732020; find_item=yes
CCU-SUSPENSION-COIL-SPRING,RCEP,MAP-MY-RCEP-2026-SUSPENSION-COIL-SPRING-7320201100,1,732020,7320201100,- - - For motor vehicles,0.04500000,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-732020-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=732020; find_item=yes
CCU-SUSPENSION-CONTROL-ARM,ACFTA,MAP-MY-ACFTA-2026-SUSPENSION-CONTROL-ARM-8708801600,1,870880,8708801600,- - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-SUSPENSION-CONTROL-ARM,ACFTA,MAP-MY-ACFTA-2026-SUSPENSION-CONTROL-ARM-8708809200,1,870880,8708809200,- - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-SUSPENSION-CONTROL-ARM,MFN,MAP-MY-PDK2025-MFN-SUSPENSION-CONTROL-ARM-8708801600,1,870880,8708801600,- - - For vehicles of heading 87.03,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870880-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-SUSPENSION-CONTROL-ARM,MFN,MAP-MY-PDK2025-MFN-SUSPENSION-CONTROL-ARM-8708809200,1,870880,8708809200,- - - For vehicles of heading 87.03,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870880-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-SUSPENSION-CONTROL-ARM,RCEP,MAP-MY-RCEP-2026-SUSPENSION-CONTROL-ARM-8708801600,1,870880,8708801600,- - - For vehicles of heading 87.03,0.27300000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-SUSPENSION-CONTROL-ARM,RCEP,MAP-MY-RCEP-2026-SUSPENSION-CONTROL-ARM-8708809200,1,870880,8708809200,- - - For vehicles of heading 87.03,0.27300000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870880-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870880; find_item=yes
CCU-SUSPENSION-LEAF-SPRING,ACFTA,MAP-MY-ACFTA-2026-SUSPENSION-LEAF-SPRING-7320101100,1,732010,7320101100,"- - - Suitable for use on motor vehicles of heading 87.02, 87.03 or 87.04",0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-732010-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=732010; find_item=yes
CCU-SUSPENSION-LEAF-SPRING,MFN,MAP-MY-PDK2025-MFN-SUSPENSION-LEAF-SPRING-7320101100,1,732010,7320101100,"- - - Suitable for use on motor vehicles of heading 87.02, 87.03 or 87.04",0.05000000,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-732010-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=732010; find_item=yes
