agreement,source_file,vn_code,hs6_code,national_tariff_code_as_stored,description_vi,rates_extracted,country_markers,notes,business_scope_guess,rate_column_count,extraction_status
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.24.59,870324,8703245900,- - - - - Loại khác,50,,- - - - Loại khác:,CBU_OR_ORDINARY_VEHICLE_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.24.61,870324,8703246100,- - - - - Loại bốn bánh chủ động,50,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.24.69,870324,8703246900,- - - - - Loại khác,50,,"- Xe khác, loại chỉ sử dụng động cơ đốt trong kiểu piston cháy do nén (diesel hoặc bán diesel):",CBU_OR_ORDINARY_VEHICLE_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31,870331,,- - Dung tích xi lanh không quá 1.500 cc:,,,- - - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.11,870331,8703311100,- - - - Xe đua cỡ nhỏ,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.12,870331,8703311200,- - - - Xe địa hình ATV (All-Terrain Vehicles),*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.13,870331,8703311300,- - - - Ô tô cứu thương,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.14,870331,8703311400,- - - - Ô tô tang lễ,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.15,870331,8703311500,- - - - Ô tô chở phạm nhân,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.16,870331,8703311600,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.17,870331,8703311700,- - - - Ô tô kiểu Sedan,*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van):",CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.21,870331,8703312100,- - - - - Loại bốn bánh chủ động,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.29,870331,8703312900,- - - - - Loại khác,*,,- - - - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.31,870331,8703313100,- - - - - Xe ba bánh,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.39,870331,8703313900,- - - - - Loại khác,*,,- - - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.41,870331,8703314100,- - - - Xe đua cỡ nhỏ,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.42,870331,8703314200,- - - - Xe địa hình ATV (All-Terrain Vehicles),50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.43,870331,8703314300,- - - - Ô tô cứu thương,5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.44,870331,8703314400,- - - - Ô tô tang lễ,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.45,870331,8703314500,- - - - Ô tô chở phạm nhân,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.46,870331,8703314600,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.47,870331,8703314700,- - - - Ô tô kiểu Sedan,50,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van):",UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.51,870331,8703315100,- - - - - Loại bốn bánh chủ động,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.59,870331,8703315900,- - - - - Loại khác,50,,- - - - Loại khác:,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.91,870331,8703319100,- - - - - Xe ba bánh,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.31.99,870331,8703319900,- - - - - Loại khác,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32,870332,,- - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.500 cc:,,,- - - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.11,870332,8703321100,- - - - Ô tô cứu thương,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.12,870332,8703321200,- - - - Ô tô tang lễ,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.13,870332,8703321300,- - - - Ô tô chở phạm nhân,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.14,870332,8703321400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),*,,- - - - Ô tô kiểu Sedan:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.21,870332,8703322100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.22,870332,8703322200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.23,870332,8703322300,- - - - - Dung tích xi lanh trên 2.000 cc,*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.31,870332,8703323100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.32,870332,8703323200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.33,870332,8703323300,- - - - - Dung tích xi lanh trên 2.000 cc,*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.34,870332,8703323400,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.35,870332,8703323500,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.36,870332,8703323600,- - - - - Dung tích xi lanh trên 2.000 cc,*,,- - - - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.41,870332,8703324100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,*,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.42,870332,8703324200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,*,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.43,870332,8703324300,- - - - - Dung tích xi lanh trên 2.000 cc,*,,- - - Loại khác:,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.51,870332,8703325100,- - - - Ô tô cứu thương,5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.52,870332,8703325200,- - - - Ô tô tang lễ,5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.53,870332,8703325300,- - - - Ô tô chở phạm nhân,5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.54,870332,8703325400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),50,,- - - - Ô tô kiểu Sedan:,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.61,870332,8703326100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.62,870332,8703326200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.63,870332,8703326300,- - - - - Dung tích xi lanh trên 2.000 cc,50,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động:",UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.71,870332,8703327100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.72,870332,8703327200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.73,870332,8703327300,- - - - - Dung tích xi lanh trên 2.000 cc,50,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động:",UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.74,870332,8703327400,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.75,870332,8703327500,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.76,870332,8703327600,- - - - - Dung tích xi lanh trên 2.000 cc,50,,- - - - Loại khác:,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.81,870332,8703328100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.82,870332,8703328200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.32.83,870332,8703328300,- - - - - Dung tích xi lanh trên 2.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33,870333,,- - Dung tích xi lanh trên 2.500 cc:,,,- - - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.11,870333,8703331100,- - - - Ô tô cứu thương,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.12,870333,8703331200,- - - - Ô tô tang lễ,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.13,870333,8703331300,- - - - Ô tô chở phạm nhân,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.14,870333,8703331400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),*,,- - - - Ô tô kiểu Sedan:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.21,870333,8703332100,- - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.22,870333,8703332200,- - - - - Dung tích xi lanh trên 3.000 cc,*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.31,870333,8703333100,- - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.32,870333,8703333200,- - - - - Dung tích xi lanh trên 3.000 cc,*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.33,870333,8703333300,- - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.34,870333,8703333400,- - - - - Dung tích xi lanh trên 3.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.40,870333,8703334000,- - - - Loại khác,*,,- - - Loại khác:,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.51,870333,8703335100,- - - - Ô tô cứu thương,5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.52,870333,8703335200,- - - - Ô tô tang lễ,5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.53,870333,8703335300,- - - - Ô tô chở phạm nhân,5,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.54,870333,8703335400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),50,,- - - - Ô tô kiểu Sedan:,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.61,870333,8703336100,- - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.62,870333,8703336200,- - - - - Dung tích xi lanh trên 3.000 cc,50,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động:",UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.71,870333,8703337100,- - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.72,870333,8703337200,- - - - - Dung tích xi lanh trên 3.000 cc,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.80,870333,8703338000,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động",50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.33.90,870333,8703339000,- - - - Loại khác,50,,,UNKNOWN,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40,870340,,"- Xe khác, loại kết hợp động cơ đốt trong kiểu piston đốt cháy bằng tia lửa điện và động cơ điện để tạo động lực, trừ loại có khả năng nạp điện từ nguồn điện bên ngoài:",,,- - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.11,870340,8703401100,- - - Xe đua cỡ nhỏ,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.12,870340,8703401200,- - - Xe địa hình ATV (All-Terrain Vehicles),*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.13,870340,8703401300,- - - Ô tô cứu thương,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.14,870340,8703401400,- - - Ô tô tang lễ,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.15,870340,8703401500,- - - Ô tô chở phạm nhân,*,,- - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes):,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.16,870340,8703401600,- - - - Dung tích xi lanh không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.17,870340,8703401700,- - - - Dung tích xi lanh trên 2.000 cc,*,,- - - Ô tô kiểu Sedan:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.18,870340,8703401800,- - - - Dung tích xi lanh không quá 1.500 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.19,870340,8703401900,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.21,870340,8703402100,- - - - Dung tích xi lanh trên 2.000 cc,*,,"- - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.22,870340,8703402200,- - - - Dung tích xi lanh không quá 1.500 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.23,870340,8703402300,- - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.24,870340,8703402400,- - - - Dung tích xi lanh trên 2.000 cc,*,,"- - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.25,870340,8703402500,- - - - Dung tích xi lanh không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.26,870340,8703402600,- - - - Dung tích xi lanh trên 2.000 cc,*,,- - - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.27,870340,8703402700,- - - - Dung tích xi lanh không quá 2.000 cc,*,,,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ACFTA,2023_545 + 546_118-2022-NĐ-CP.doc,8703.40.28,870340,8703402800,- - - - Dung tích xi lanh trên 2.000 cc,*,,- - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
